# NES ROM information (CSV format)
# Fields: rom_id, name, country, crc, hardware, rom_class, mapper, submapper, nametable_layout, prg_rom_size, prg_rom_crc, prg_nvram_size, prg_ram_size, chr_rom_size, chr_rom_crc, chr_nvram_size, chr_ram_size, battery, vs_hardware_type, vs_ppu_type, expansion_type
# Each line is a single ROM entry. Empty fields are left blank.
9014,,,AD23BB7C,0,Homebrew,159,0,H,262144,7A5DDC5C,128,0,131072,DC528563,0,0,1,,,1
9015,,,9FC18DDF,0,Homebrew,4,0,H,131072,22334719,0,0,131072,D1483761,0,0,0,,,1
9016,,,9F0FB1CD,0,Homebrew,4,0,H,262144,153281A9,8192,0,262144,ABB4355D,0,0,1,,,1
9017,,,A840FD50,0,Homebrew,4,0,H,262144,153281A9,8192,0,262144,9CFB79C0,0,0,1,,,1
9018,,,E81DD8F6,0,Homebrew,19,2,H,262144,CFB40C3C,8192,0,131072,24A28D04,0,0,1,,,1
9019,,,4F123CC4,0,Homebrew,2,2,V,262144,4F123CC4,0,0,0,,0,8192,0,,,1
9020,,,88900F7E,0,Homebrew,1,0,H,524288,88900F7E,8192,0,0,,0,8192,1,,,1
9021,,,A3D25DA6,0,Homebrew,2,2,V,131072,A3D25DA6,0,0,0,,0,8192,0,,,1
9022,,,E4F8B4FE,0,Homebrew,4,0,H,524288,74CEBE1A,8192,0,262144,09565CBC,0,0,1,,,1
9023,,,B6F80655,0,Homebrew,1,0,H,131072,119E30DE,0,0,131072,574168DA,0,0,0,,,1
9024,,,7B40D235,0,Homebrew,1,0,H,131072,4828367C,0,0,131072,2075CB00,0,0,0,,,1
9025,,,92B4C7D5,0,Homebrew,3,2,V,32768,D17010B9,0,0,32768,1325FB77,0,0,0,,,1
9026,,,F79E6A3F,0,Homebrew,4,0,H,262144,EC546A7F,0,0,262144,3218717F,0,0,0,,,1
9027,,,5F1F191E,0,Homebrew,2,2,V,262144,5F1F191E,0,0,0,,0,8192,0,,,1
9028,,,32031918,0,Homebrew,2,2,V,131072,32031918,0,0,0,,0,8192,0,,,1
9029,,,D0C50F17,0,Homebrew,210,2,V,131072,4933C083,0,0,131072,2D5ED89F,0,0,0,,,1
9030,,,76272E67,0,Homebrew,3,2,V,32768,C7E498BA,0,0,16384,6B598BF5,0,0,0,,,1
9031,,,56D38AB3,0,Homebrew,152,0,H,131072,4114D907,0,0,131072,610F34E1,0,0,0,,,1
9032,,,40F711BE,0,Homebrew,152,0,H,131072,63CE1749,0,0,131072,3AB405CD,0,0,0,,,1
9033,,,055183D8,0,Homebrew,3,2,V,32768,19A4BB6A,0,0,32768,0964E39B,0,0,0,,,1
9034,,,CAECCFA7,0,Homebrew,2,2,V,131072,CAECCFA7,0,0,0,,0,8192,0,,,1
9035,,,5FB1ECF5,0,Homebrew,0,0,V,32768,26F5508C,0,0,8192,FA65DEE9,0,0,0,,,1
9036,,,B3E2A73C,0,Homebrew,1,0,H,262144,B3E2A73C,8192,0,0,,0,8192,1,,,1
9037,,,05A9D7A5,0,Homebrew,1,0,H,262144,05A9D7A5,8192,0,0,,0,8192,1,,,1
9038,,,8A8CC1DD,0,Homebrew,19,2,H,131072,7EAFE3A8,0,0,131072,27F303D7,0,0,0,,,1
9039,,,F57C84D7,0,Homebrew,19,2,H,131072,088A9D58,0,0,131072,C647B1EE,0,0,0,,,1
9040,,,926D1CF4,0,Homebrew,206,0,V,131072,5DA943BD,0,0,65536,F1EF2F86,0,0,0,,,1
9041,,,C86DD855,0,Homebrew,2,2,V,262144,C86DD855,8192,0,0,,0,8192,1,,,1
9042,,,9CEB6D70,0,Homebrew,2,2,V,262144,9CEB6D70,8192,0,0,,0,8192,1,,,1
9043,,,0C504EF5,0,Homebrew,1,0,H,131072,4A992AAE,8192,0,131072,86C93182,0,0,1,,,1
9044,,,07964C82,0,Homebrew,1,0,H,131072,4E8E2951,8192,0,131072,86C93182,0,0,1,,,1
9045,,,ADB9C470,4,Homebrew,0,0,V,32768,BCE7EE40,0,0,8192,7FB5EE6D,0,0,0,,,1
9046,,,0B01C96D,0,Homebrew,2,2,V,131072,0B01C96D,0,0,0,,0,8192,0,,,1
9047,,,860B8AAC,0,Homebrew,4,0,H,131072,CC8C962E,8192,0,131072,51C9D475,0,0,1,,,1
9048,,,4301B96C,0,Homebrew,3,2,V,32768,9C5E2B65,0,0,32768,03770781,0,0,0,,,1
9049,,,B3258212,4,Homebrew,4,0,H,131072,45B7CFFC,0,0,131072,3F3D03EA,0,0,0,,,1
9050,,,43B0FA71,4,Homebrew,4,0,H,262144,7B3DCCEF,0,0,262144,B6BA4903,0,0,0,,,1
9051,,,A62E7660,0,Homebrew,0,0,V,16384,66E58308,0,0,8192,A9363340,0,0,0,,,1
9052,,,54FCBE43,4,Homebrew,4,0,H,262144,8155FF4D,0,0,262144,0B0DA18D,0,0,0,,,1
9053,,,2E22071C,0,Homebrew,3,2,V,32768,F28508DD,0,0,16384,C24DB26F,0,0,0,,,1
9054,,,A7FD5AB0,0,Homebrew,1,0,H,131072,3C247713,0,0,131072,046F04FD,0,0,0,,,1
9055,,,FB7B0EF7,0,Homebrew,4,0,H,131072,091B92A2,0,0,131072,17898B04,0,0,0,,,1
9056,,,E17B6E7C,0,Homebrew,4,0,H,262144,FD66E714,8192,0,262144,B62E1893,0,0,1,,,1
9057,,,CF90DF9D,0,Homebrew,4,0,H,262144,F7A23BD6,8192,0,262144,B62E1893,0,0,1,,,1
9058,,,EC216AA7,0,Homebrew,4,0,H,262144,BBA81CD5,8192,0,262144,B62E1893,0,0,1,,,1
9059,,,C2CADB46,0,Homebrew,4,0,H,262144,B16CC017,8192,0,262144,B62E1893,0,0,1,,,1
9060,,,9707861A,0,Homebrew,2,2,V,131072,9707861A,0,0,0,,0,8192,0,,,1
9061,,,3CFEB4E1,0,Homebrew,206,0,H,131072,4D21172C,0,0,32768,A537A69A,0,0,0,,,1
9062,,,E17C6B19,0,Homebrew,4,0,H,131072,37C89377,0,0,131072,7060F66D,0,0,0,,,1
9063,,,D0419F4C,0,Homebrew,2,2,V,262144,D0419F4C,0,0,0,,0,8192,0,,,1
9064,,,6E781580,0,Homebrew,1,0,H,262144,6E781580,8192,0,0,,0,8192,1,,,1
9065,,,8A20EC21,0,Homebrew,1,0,H,262144,8A20EC21,8192,0,0,,0,8192,1,,,1
9066,,,305BCD61,0,Homebrew,3,2,V,32768,5A362552,0,0,32768,2278C04D,0,0,0,,,1
9067,,,A180BD71,0,Homebrew,4,0,H,131072,B204E0D9,0,0,131072,CDF3DBE8,0,0,0,,,16
9068,,,F042E625,0,Homebrew,80,0,H,131072,3E4D308F,128,0,131072,D39A4913,0,0,1,,,1
9069,,,357426F7,0,Homebrew,2,2,V,262144,357426F7,0,0,0,,0,8192,0,,,1
9070,,,34B5723A,0,Homebrew,1,0,H,262144,5541755C,0,8192,131072,168E7BE7,0,0,0,,,1
9071,,,6B0EA620,0,Homebrew,1,0,H,131072,D4E4585F,0,0,131072,711A318D,0,0,0,,,1
9072,,,0E9D9622,0,Homebrew,4,0,H,131072,812C8812,8192,0,131072,B25210D3,0,0,1,,,1
9073,,,FE2FC8B2,0,Homebrew,4,0,H,262144,BF3876A4,0,0,131072,BF3C630B,0,0,0,,,1
9074,,,7E6E6E78,0,Homebrew,4,0,H,262144,E8432F28,0,0,262144,89002D24,0,0,0,,,1
9075,,,7E36C98B,0,Homebrew,1,0,H,131072,944FF690,0,0,131072,701C1A4A,0,0,0,,,1
9076,,,16904D3B,0,Homebrew,207,0,H,262144,E2FA17A1,0,128,131072,BBAD126F,0,0,0,,,1
9077,,,0F82F97F,0,Homebrew,1,0,H,262144,BD29986F,8192,0,131072,19D7BE47,0,0,1,,,1
9078,,,59CF2856,0,Homebrew,1,0,H,262144,288D121E,8192,0,131072,EF97FCB0,0,0,1,,,1
9079,,,218AB967,0,Homebrew,2,0,V,131072,218AB967,0,0,0,,0,8192,0,,,1
9080,,,5ABB947D,0,Homebrew,4,0,H,524288,AADEBD86,8192,0,131072,BA0F0A68,0,0,1,,,1
9081,,,5C565F25,0,Homebrew,118,0,H,262144,86188C07,8192,0,131072,6DB6CB02,0,0,1,,,1
9082,,,71C8243B,0,Homebrew,210,1,V,262144,ABCE0B65,0,0,131072,D1338C2B,0,0,0,,,1
9083,,,AB8DE091,0,Homebrew,1,0,H,262144,AB8DE091,8192,0,0,,0,8192,1,,,1
9084,,,5FF91792,0,Homebrew,2,2,V,262144,5FF91792,0,0,0,,0,8192,0,,,1
9085,,,40DF6A65,0,Homebrew,1,0,H,131072,CCE20727,0,0,131072,4204329A,0,0,0,,,1
9086,,,02AA1E43,0,Homebrew,1,0,H,131072,23B9C09A,0,0,131072,F9E5842C,0,0,0,,,1
9087,,,31E8B65C,4,Homebrew,4,0,H,262144,02FC9BFD,0,0,262144,29DAC2FA,0,0,0,,,1
9088,,,64A7FC0E,1,Homebrew,1,0,H,131072,D7416E75,0,0,131072,D5AAE7E1,0,0,0,,,1
9089,,,E383403A,0,Homebrew,4,0,H,524288,E383403A,8192,0,0,,0,8192,1,,,1
9090,,,0889A5B1,0,Homebrew,23,3,H,262144,3261FCD6,0,0,131072,49B514C5,0,0,0,,,1
9091,,,48A17165,0,Homebrew,23,3,H,131072,90D5CDED,0,0,131072,3D8BF049,0,0,0,,,1
9092,,,FD7BB2FF,0,Homebrew,1,0,H,524288,FD7BB2FF,0,0,0,,0,8192,0,,,1
9093,,,B041BB8C,4,Homebrew,162,0,H,2097152,B041BB8C,8192,0,0,,0,8192,1,,,1
9094,,,C42AD171,4,Homebrew,162,0,H,2097152,C42AD171,8192,0,0,,0,8192,1,,,1
9095,,,5EF30DD2,0,Homebrew,1,0,H,262144,5EF30DD2,8192,0,0,,0,8192,1,,,1
9096,,,E1BF81CA,4,Homebrew,4,0,H,262144,BCEB4B4B,0,0,262144,7D419C9B,0,0,0,,,1
9097,,,DAB5A187,0,Homebrew,18,0,H,131072,C3A79197,0,0,131072,1CFC4809,0,0,0,,,1
9098,,,EBBB8C92,0,Homebrew,4,0,H,524288,CCA0A8C4,8192,0,131072,450C1570,0,0,1,,,1
9099,,,4454B8E8,0,Homebrew,2,2,V,131072,4454B8E8,0,0,0,,0,8192,0,,,1
9100,,,0B870325,0,Homebrew,2,2,H,131072,0B870325,0,0,0,,0,8192,0,,,1
9101,,,4E9DAE32,0,Homebrew,184,0,V,32768,04C1E963,0,0,16384,71C1FE0D,0,0,0,,,1
9102,,,43AED611,0,Homebrew,68,0,H,65536,8AA7CC98,0,0,8192,7231E1D0,0,0,0,,,1
9103,,,36F6D20B,0,Homebrew,206,0,V,131072,3CA3291B,0,0,65536,D15A4F78,0,0,0,,,1
9104,,,2FEA30C2,0,Homebrew,206,0,V,131072,E6B91526,0,0,65536,0B457DBE,0,0,0,,,1
9105,,,9CDE3036,4,Homebrew,4,0,H,262144,F0A4676D,8192,0,262144,0ACF6228,0,0,1,,,1
9106,,,1A1A3688,0,Homebrew,4,0,H,262144,66A8AE43,8192,0,131072,172637EF,0,0,1,,,1
9107,,,31D019D5,0,Homebrew,4,0,H,131072,241FD464,0,0,131072,3980AC96,0,0,0,,,1
9108,,,EF6508F0,0,Homebrew,4,0,H,131072,3C1F0117,0,0,131072,0EE59711,0,0,0,,,1
9109,,,322F14C5,0,Homebrew,3,2,V,32768,8C2F8C4A,0,0,32768,B9B25C92,0,0,0,,,1
9110,,,9D2EAC31,0,Homebrew,3,2,V,32768,C6567BE9,0,0,32768,F6C9E1E0,0,0,0,,,1
9111,,,89F8EBDA,0,Homebrew,1,0,H,131072,5174DD11,0,0,131072,DBE606A4,0,0,0,,,1
9112,,,6D94BC4F,0,Homebrew,184,0,V,32768,CEBE3E09,0,0,32768,38215EA5,0,0,0,,,1
9113,,,1CD1EAE7,4,Homebrew,4,0,H,262144,964519E1,8192,0,262144,3943180D,0,0,1,,,1
9114,,,2685E747,0,Homebrew,112,0,H,131072,98F44F87,0,8192,262144,825097FE,0,0,0,,,1
9115,,,98867E27,0,Homebrew,112,0,H,131072,6ABA885F,0,8192,262144,335558BC,0,0,0,,,1
9116,,,1A04C23B,0,Homebrew,19,5,H,131072,47E0F7D2,8192,0,131072,9324B73B,0,0,1,,,1
9117,,,B5FC2388,0,Homebrew,4,0,H,131072,4C7F7FC3,0,0,131072,AE7A53C5,0,0,0,,,1
9118,,,656D1479,0,Homebrew,4,0,H,131072,830F7F75,0,0,131072,A82A12DD,0,0,0,,,1
9119,,,2FD52AF3,4,Homebrew,4,0,H,262144,8F148CD8,0,0,262144,9A9BC9DC,0,0,0,,,1
9120,,,8CEB23F7,4,Homebrew,4,0,H,262144,6973767E,0,0,262144,BEEA3BC1,0,0,0,,,1
9121,,,88816984,4,Homebrew,268,0,H,262144,270940B4,0,0,262144,9E962D10,0,0,0,,,1
9122,,,4D0185F1,0,Homebrew,2,2,V,131072,4D0185F1,0,0,0,,0,8192,0,,,1
9123,,,E92A3B98,4,Homebrew,4,0,H,262144,697F2E2D,16384,0,262144,BA8F21EE,0,0,1,,,1
9124,,,BDF1307C,0,Homebrew,22,0,H,131072,29068417,0,0,131072,1B9737DC,0,0,0,,,1
9125,,,4CBAE1F0,0,Homebrew,22,0,H,131072,FE5F884F,0,0,131072,8C658BC5,0,0,0,,,1
9126,,,3CCEEE55,0,Homebrew,80,0,H,131072,FAD4C532,128,0,131072,7EB59E31,0,0,1,,,1
9127,,,DD1B5012,0,Homebrew,4,0,H,131072,E6C2074B,0,0,262144,5B17F7FA,0,0,0,,,1
9128,,,B97C02C0,0,Homebrew,4,0,H,131072,FF781CB9,0,0,131072,5BFD1A94,0,0,0,,,1
9129,,,D740B35C,0,Homebrew,87,0,V,32768,213C0FEE,0,0,32768,1055A0F0,0,0,0,,,1
9130,,,65A891B6,0,Homebrew,2,2,V,131072,65A891B6,0,0,0,,0,8192,0,,,1
9131,,,4A797501,0,Homebrew,2,2,V,131072,4A797501,0,0,0,,0,8192,0,,,1
9132,,,CD527549,0,Homebrew,206,1,H,32768,AB19FFAE,0,0,32768,3EC4E6F9,0,0,0,,,1
9133,,,97267E45,0,Homebrew,210,2,V,262144,A18D8596,0,0,131072,F512D925,0,0,0,,,1
9134,,,7431D203,0,Homebrew,210,2,V,262144,131FECD8,0,0,131072,3742345D,0,0,0,,,1
9135,,,4833A958,0,Homebrew,206,0,V,131072,1C10527C,0,0,65536,7B22B040,0,0,0,,,1
9136,,,A7AF0BB9,0,Homebrew,21,1,H,262144,68770AE4,0,0,131072,4C817801,0,0,0,,,1
9137,,,79C5987D,0,Homebrew,21,1,H,262144,A254AA36,0,0,131072,2FE36E59,0,0,0,,,1
9138,,,2520408A,0,Homebrew,21,1,H,262144,4408DB18,0,0,131072,EBEC03D2,0,0,0,,,1
9139,,,0C41C069,0,Homebrew,4,0,H,131072,50F3ADBD,0,0,131072,05B9DB37,0,0,0,,,1
9140,,,6A562927,0,Homebrew,4,0,H,262144,6A562927,0,0,0,,0,8192,0,,,1
9141,,,234799E5,0,Homebrew,4,0,H,262144,234799E5,0,0,0,,0,8192,0,,,1
9142,,,DBDBBEA7,0,Homebrew,2,2,V,131072,DBDBBEA7,0,0,0,,0,8192,0,,,3
9143,,,CDC69231,0,Homebrew,4,0,H,131072,1A45D815,8192,0,131072,CAF394A8,0,0,1,,,33
9144,,,389235E4,0,Homebrew,2,2,V,131072,389235E4,0,0,0,,0,8192,0,,,1
9145,,,5B7361D6,0,Homebrew,83,1,H,262144,51A7DA07,0,0,524288,55E01B89,0,0,0,,,1
9146,,,D7CD5EFD,4,Homebrew,163,0,V,1048576,D7CD5EFD,8192,0,0,,0,8192,1,,,1
9147,,,B1A84413,0,Homebrew,1,0,H,131072,D456DF95,0,0,131072,C4AC65CD,0,0,0,,,1
9148,,,9EF85BF3,0,Homebrew,140,0,V,131072,0397ABE1,0,0,32768,C1AE57C3,0,0,0,,,1
9149,,,68064D76,0,Homebrew,118,0,H,262144,E5E1E6D8,8192,0,131072,6553DECB,0,0,1,,,1
9150,,,A38D21F6,0,Homebrew,4,0,H,262144,04F5F405,8192,0,131072,128CF120,0,0,1,,,1
9151,,,F4DE2E65,0,Homebrew,1,0,H,262144,F4DE2E65,8192,0,0,,0,8192,1,,,1
9152,,,0C661EA1,0,Homebrew,157,0,H,262144,0C661EA1,0,0,0,,0,8192,0,,,1
9153,,,65F2AA05,0,Homebrew,157,0,H,262144,65F2AA05,0,0,0,,0,8192,0,,,1
9154,,,F0529512,0,Homebrew,4,0,H,131072,D40DAE94,0,0,131072,9F3D39A3,0,0,0,,,1
9155,,,CDACE4D9,0,Homebrew,1,0,H,131072,D1C24F1E,0,0,32768,0404ED85,0,0,0,,,1
9156,,,7CC3A055,0,Homebrew,4,0,H,131072,254EA2CC,8192,0,262144,64F0B16E,0,0,1,,,1
9157,,,A3546A5A,0,Homebrew,4,0,H,131072,34349B23,0,0,131072,619B0D59,0,0,0,,,1
9158,,,8FD22A43,0,Homebrew,4,0,H,131072,5BFD6499,0,0,131072,3B05E6B2,0,0,0,,,1
9159,,,9D8C987E,0,Homebrew,33,0,H,262144,4DB0A083,0,0,262144,F1EF0AFC,0,0,0,,,1
9160,,,D1206D8E,0,Homebrew,33,0,H,262144,C3949368,0,0,262144,F1EF0AFC,0,0,0,,,1
9161,,,F56B338C,0,Homebrew,100,0,V,131072,D0652898,0,8192,262144,7D6A1B12,0,0,0,,,1
9162,,,D3393171,0,Homebrew,4,0,H,131072,A9AF921E,0,0,131072,481F50AA,0,0,0,,,1
9163,,,F32FAE0C,0,Homebrew,1,0,H,262144,F32FAE0C,8192,0,0,,0,8192,1,,,1
9164,,,7851B794,0,Homebrew,1,0,H,131072,77755F16,8192,0,131072,59A3A7A1,0,0,1,,,1
9165,,,FB8672A2,0,Homebrew,4,0,H,131072,5FBD9178,0,0,131072,27FEF589,0,0,0,,,1
9166,,,B9978378,0,Homebrew,3,2,V,32768,F4BA7B62,0,0,32768,6F5DE763,0,0,0,,,1
9167,,,BEDB6612,0,Homebrew,3,2,V,32768,9933B1D8,0,0,32768,47BB6A85,0,0,0,,,1
9168,,,D33B0B5B,0,Homebrew,2,2,V,131072,D33B0B5B,0,0,0,,0,8192,0,,,1
9169,,,75BC4325,0,Homebrew,4,0,H,131072,9A10E194,8192,0,262144,8033D31F,0,0,1,,,1
9170,,,E784989E,0,Homebrew,1,0,H,131072,2F8E189B,8192,0,32768,C8DA1F39,0,0,1,,,1
9171,,,CDEBA71E,0,Homebrew,78,1,H,131072,CFB3C447,0,0,131072,D4E7DF57,0,0,0,,,1
9172,,,8C46A487,0,Homebrew,2,2,V,131072,8C46A487,0,0,0,,0,8192,0,,,1
9173,,,82623082,0,Homebrew,32,0,H,131072,222BD030,0,0,131072,81ED8F40,0,0,0,,,1
9174,,,FB847D1A,0,Homebrew,23,3,H,131072,F3E394D1,0,0,131072,B1B9D143,0,0,0,,,1
9175,,,0F08DF85,0,Homebrew,1,0,H,131072,2222F594,0,0,131072,60DF727A,0,0,0,,,3
9176,,,DAE24036,0,Homebrew,1,0,H,131072,DAE24036,0,0,0,,0,8192,0,,,1
9177,,,E290EE90,0,Homebrew,2,2,V,131072,E290EE90,0,0,0,,0,8192,0,,,1
9178,,,01B87025,0,Homebrew,1,0,H,131072,2557EC9E,0,0,131072,253E8826,0,0,0,,,8
9179,,,ED293BB2,0,Homebrew,201,0,V,131072,C12731AE,0,0,32768,3559A75D,0,0,0,,,1
9180,,,9367D1F4,0,Homebrew,176,1,H,524288,14F2B62E,0,0,524288,DBFD860A,0,0,0,,,1
9181,,,23994975,0,Homebrew,176,0,H,524288,0BC50A6C,0,0,524288,B80F9A49,0,0,0,,,1
9182,,,A6EF77E2,0,Homebrew,0,0,H,32768,AA951AA8,0,0,8192,F1F17755,0,0,0,,,16
9183,,,9D56BCAC,0,Homebrew,2,2,V,131072,9D56BCAC,0,0,0,,0,8192,0,,,1
9184,,,43FB36BD,0,Homebrew,2,2,V,131072,43FB36BD,0,0,0,,0,8192,0,,,1
9185,,,15B1CBBD,0,Homebrew,2,2,V,131072,15B1CBBD,0,0,0,,0,8192,0,,,1
9186,,,AF2A79DC,0,Homebrew,2,2,V,131072,AF2A79DC,0,0,0,,0,8192,0,,,1
9187,,,EB88D662,0,Homebrew,7,2,H,131072,EB88D662,0,0,0,,0,8192,0,,,1
9188,,,3A47BA55,0,Homebrew,2,2,V,131072,3A47BA55,0,0,0,,0,8192,0,,,1
9189,,,04CCE62C,0,Homebrew,2,2,V,131072,04CCE62C,0,0,0,,0,8192,0,,,1
9190,,,DA6D73E1,0,Homebrew,0,0,H,32768,C2EA284C,0,0,8192,5B122641,0,0,0,,,1
9191,,,D8D96A47,0,Homebrew,0,0,H,32768,D6B75CFF,0,0,8192,B82AD689,0,0,0,,,1
9192,,,6A408A13,0,Homebrew,45,0,H,131072,83E96E24,0,0,131072,F68E1BE4,0,0,0,,,1
9193,,,5871D9B8,0,Homebrew,2,2,V,131072,5871D9B8,0,0,0,,0,8192,0,,,1
9194,,,F7594BB0,0,Homebrew,2,2,V,131072,F7594BB0,0,0,0,,0,8192,0,,,1
9195,,,64F9DB18,4,Homebrew,15,0,H,1048576,64F9DB18,8192,0,0,,0,8192,1,,,1
9196,,,C0303AA3,4,Homebrew,242,0,H,524288,C0303AA3,8192,0,0,,0,8192,1,,,1
9197,,,7ED49810,0,Homebrew,246,0,H,524288,67B26248,2048,0,524288,1BFB517B,0,0,1,,,1
9198,,,15E688C0,0,Homebrew,111,0,H,131072,54B46B8E,0,0,262144,6892A1C0,0,0,0,,,1
9199,,,C11E40E9,0,Homebrew,4,0,H,131072,45D6C99F,0,0,131072,0B0C121E,0,0,0,,,1
9200,,,CE102393,4,Homebrew,15,0,H,1048576,CE102393,8192,0,0,,0,8192,1,,,1
9201,,,C35E9AA8,4,Homebrew,176,2,H,524288,A2FCAA3F,32768,0,262144,9E67C6E7,0,8192,1,,,1
9202,,,C156ACEE,4,Homebrew,163,0,V,2097152,C156ACEE,8192,0,0,,0,8192,1,,,1
9203,,,9F7BF36F,6,Homebrew,4,0,4,262144,DDC7E9A8,0,0,262144,5DA2317A,0,0,0,,,1
9204,,,682D0F96,4,Homebrew,163,0,V,2097152,682D0F96,8192,0,0,,0,8192,1,,,1
9205,,,D3278D46,0,Compatibility Hacks,52,0,H,524288,20A370EE,0,0,524288,E7310C9A,0,0,0,,,1
9206,,,989A8F69,0,Compatibility Hacks,52,0,H,524288,C7D353A8,0,0,524288,4DD70237,0,0,0,,,3
9207,,,8A304311,0,Compatibility Hacks,52,0,H,524288,F8BDECFA,0,0,524288,E674F108,0,0,0,,,1
9208,,,0C198E1B,0,Compatibility Hacks,52,0,H,524288,95797983,0,0,524288,74168BE9,0,0,0,,,1
9209,,,6271D7B5,0,Compatibility Hacks,52,0,H,524288,E5E9B94D,0,0,524288,2FF20896,0,0,0,,,1
9210,,,15E0DABC,0,Compatibility Hacks,52,0,H,524288,A076BFA1,0,0,524288,F57CA6AF,0,0,0,,,1
9211,,,85554463,0,Compatibility Hacks,52,0,H,524288,605C1AFC,0,0,524288,0BBA4504,0,0,0,,,3
9212,,,31FBCF63,0,Compatibility Hacks,52,0,H,524288,8856E7B7,0,0,524288,906EF729,0,0,0,,,1
9213,,,0AF43D3D,0,Compatibility Hacks,52,0,H,524288,265F4C64,0,0,524288,849B6964,0,0,0,,,1
9214,,,95B77A1D,0,Compatibility Hacks,52,0,H,524288,F04F8714,0,0,524288,E24FAC54,0,0,0,,,42
9215,,,B21C10F2,0,Compatibility Hacks,52,0,H,524288,AD49206B,0,0,524288,E6BE11ED,0,0,0,,,1
9216,,,F0AC7A31,0,Compatibility Hacks,44,0,H,524288,B949869D,0,0,524288,43085536,0,0,0,,,42
9217,,,FFF23429,0,Compatibility Hacks,44,0,H,524288,56DB7280,0,0,524288,DE619B44,0,0,0,,,1
9218,,,C3F41152,0,Compatibility Hacks,52,0,H,524288,FC5C2498,0,0,524288,A7E2B191,0,0,0,,,1
9219,,,3C374468,0,Compatibility Hacks,52,0,H,524288,5ABD860A,0,0,524288,35633127,0,0,0,,,1
9220,,,D8FC068E,4,Compatibility Hacks,201,0,V,131072,4A168501,0,0,65536,04F65CC1,0,0,0,,,42
9221,,,D04A40E6,0,Compatibility Hacks,3,1,H,32768,615F407D,0,0,32768,C2298EB9,0,0,0,,,1
9222,,,1A788A4F,0,Compatibility Hacks,4,0,H,131072,B0DE6F03,0,0,131072,133808C4,0,0,0,,,1
9223,,,5B541E60,0,Compatibility Hacks,115,0,H,131072,AA38D4B0,0,0,524288,CBEEAA5D,0,0,0,,,1
9224,,,37290B20,4,Compatibility Hacks,176,2,H,524288,37290B20,32768,0,0,,0,8192,1,,,1
9225,,,9DD31385,4,Compatibility Hacks,241,0,H,524288,9DD31385,8192,0,0,,0,8192,1,,,1
9226,,,AF660ED1,0,Compatibility Hacks,4,0,H,131072,B56E9748,0,0,131072,05913E34,0,0,0,,,1
9227,,,A17D40EB,0,Compatibility Hacks,152,0,H,131072,1A287276,0,0,131072,7D66D22D,0,0,0,,,15
9228,,,6DE05A33,4,Compatibility Hacks,241,0,V,524288,6DE05A33,0,8192,0,,0,8192,0,,,38
9229,,,9CC8D8AE,0,Compatibility Hacks,0,0,H,32768,A45A2ADB,0,0,8192,06A34FAD,0,0,0,,,1
9230,,,1BC756BF,0,Compatibility Hacks,1,0,H,131072,D8BBEE46,0,0,131072,699EF2A5,0,0,0,,,1
9231,,,3FDC2FBE,0,Compatibility Hacks,132,0,H,16384,0BF8A13E,0,0,8192,FD3B532D,0,0,0,,,1
9232,,,BABE5C1C,4,Compatibility Hacks,15,0,H,1048576,BABE5C1C,8192,0,0,,0,8192,1,,,1
9233,,,708040CA,4,Compatibility Hacks,241,0,H,1048576,708040CA,8192,0,0,,0,8192,1,,,1
9234,,,F278E465,0,Compatibility Hacks,3,2,V,16384,2A629F7D,0,0,32768,4E1C7933,0,0,0,,,1
9235,,,C469EC55,6,Compatibility Hacks,71,0,V,65536,C469EC55,0,0,0,,0,8192,0,,,2
9236,,,40E1F09E,6,Compatibility Hacks,71,0,V,65536,40E1F09E,0,0,0,,0,8192,0,,,1
9237,,,2BB08BCA,0,Compatibility Hacks,4,0,H,262144,B7248D73,0,0,262144,5149FCF3,0,0,0,,,1
9238,,,D8CF3573,0,Compatibility Hacks,5,0,H,524288,CC79BCE6,0,0,262144,D75FBA82,0,0,0,,,42
9239,,,C1DC5B12,0,Compatibility Hacks,15,0,H,262144,C1DC5B12,0,0,0,,0,8192,0,,,28
9240,,,81A37827,4,Compatibility Hacks,241,0,H,524288,81A37827,0,0,0,,0,8192,0,,,1
9241,,,C2BC279A,6,Compatibility Hacks,4,0,H,262144,C2BC279A,0,0,0,,0,8192,0,,,1
9242,,,4D92EF00,0,Compatibility Hacks,11,0,V,65536,A57F4887,0,0,65536,8084BB4F,0,0,0,,,1
9243,,,675E7141,0,Compatibility Hacks,12,0,H,262144,784C9BDF,0,0,524288,0FD9FA91,0,0,0,,,1
9244,,,9BF4E80B,0,Compatibility Hacks,4,0,H,131072,0FF002FF,0,0,262144,7FB2F824,0,0,0,,,1
9245,,,F7C5245D,0,Compatibility Hacks,4,0,H,131072,7570EF1C,0,0,262144,CB89501D,0,0,0,,,1
9246,,,AA8A09D5,0,Compatibility Hacks,3,2,V,32768,D97AF406,0,0,32768,543EF276,0,0,0,,,1
9247,,,A41919EE,0,Compatibility Hacks,3,2,V,32768,2C22B6DF,0,0,16384,06D95B16,0,0,0,,,1
9248,,,BC7485B5,1,Compatibility Hacks,1,0,H,131072,BC7485B5,8192,0,0,,0,8192,1,,,1
9249,,,9347F682,0,Compatibility Hacks,3,2,H,32768,0FB0370E,0,0,32768,FE6F36B5,0,0,0,,,2
